param: P :=
6   69 4.398219e-01
6   70 -4.398219e-01
6   71 1.131190e-01
6   72 -1.131190e-01
6   73 -5.035945e-02
6   74 5.035945e-02
6   75 -9.279344e-02
6   76 9.279344e-02
6   77 -7.510810e-02
6   78 7.510810e-02
6   79 -4.199296e-02
6   80 4.199296e-02
6   81 -1.532953e-02
6   82 1.532953e-02
6   83 -5.750630e-04
6   84 5.750630e-04
6   85 4.697742e-03
6   86 -4.697742e-03
6   87 4.796044e-03
6   88 -4.796044e-03
6   89 3.093501e-03
6   90 -3.093501e-03
6   91 1.399744e-03
6   92 -1.399744e-03
6   93 3.242200e-04
6   94 -3.242200e-04
6   95 -1.542350e-04
6   96 1.542350e-04
6   97 -2.599431e-04
6   98 2.599431e-04
6   99 -1.998764e-04
6   100 1.998764e-04
6   101 -9.478202e-05
6   102 9.478202e-05
6   103 1.198059e-05
6   104 -1.198059e-05
7   5 2.491451e+02
7   6 -2.491451e+02
7   7 5.225219e+02
7   8 -5.225219e+02
7   9 2.066036e+02
7   10 -2.066036e+02
7   11 -5.475773e+01
7   12 5.475773e+01
7   13 -1.341051e+02
7   14 1.341051e+02
7   15 -1.007276e+02
7   16 1.007276e+02
7   17 -4.021065e+01
7   18 4.021065e+01
7   19 2.645603e+00
7   20 -2.645603e+00
7   21 1.953833e+01
7   22 -1.953833e+01
7   23 1.902019e+01
7   24 -1.902019e+01
7   25 1.182867e+01
7   26 -1.182867e+01
7   27 4.804377e+00
7   28 -4.804377e+00
7   29 4.711505e-01
7   30 -4.711505e-01
7   31 -1.266091e+00
7   32 1.266091e+00
7   33 -1.424911e+00
7   34 1.424911e+00
7   35 -9.635885e-01
7   36 9.635885e-01
7   37 -4.535824e-01
7   38 4.535824e-01
7   39 -1.135234e-01
7   40 1.135234e-01
7   41 4.354537e-02
7   42 -4.354537e-02
7   43 8.074313e-02
7   44 -8.074313e-02
7   45 6.389702e-02
7   46 -6.389702e-02
7   47 3.535111e-02
7   48 -3.535111e-02
7   49 1.381236e-02
7   50 -1.381236e-02
7   51 3.016509e-03
7   52 -3.016509e-03
7   53 -9.852320e+00
7   54 9.852320e+00
7   55 6.381914e-01
7   56 -6.381914e-01
7   57 7.409686e+00
7   58 -7.409686e+00
7   59 6.381437e+00
7   60 -6.381437e+00
7   61 2.269192e+00
7   62 -2.269192e+00
7   63 -1.025678e+00
7   64 1.025678e+00
7   65 -2.318747e+00
7   66 2.318747e+00
7   67 -2.108243e+00
7   68 2.108243e+00
7   69 -1.297510e+00
7   70 1.297510e+00
7   71 -5.262687e-01
7   72 5.262687e-01
7   73 -4.667812e-02
7   74 4.667812e-02
7   75 1.489959e-01
7   76 -1.489959e-01
7   77 1.681020e-01
7   78 -1.681020e-01
7   79 1.154926e-01
7   80 -1.154926e-01
7   81 5.585033e-02
7   82 -5.585033e-02
7   83 1.510712e-02
7   84 -1.510712e-02
7   85 -4.366293e-03
7   86 4.366293e-03
7   87 -9.456107e-03
7   88 9.456107e-03
7   89 -7.775246e-03
7   90 7.775246e-03
7   91 -4.399808e-03
7   92 4.399808e-03
7   93 -1.674377e-03
7   94 1.674377e-03
7   95 -1.542079e-04
7   96 1.542079e-04
7   97 4.121631e-04
7   98 -4.121631e-04
7   99 4.508440e-04
7   100 -4.508440e-04
7   101 2.833463e-04
7   102 -2.833463e-04
7   103 7.082084e-05
7   104 -7.082084e-05
8   5 -2.491451e+02
8   6 2.491451e+02
8   7 -5.225219e+02
8   8 5.225219e+02
8   9 -2.066036e+02
8   10 2.066036e+02
8   11 5.475773e+01
8   12 -5.475773e+01
8   13 1.341051e+02
8   14 -1.341051e+02
8   15 1.007276e+02
8   16 -1.007276e+02
8   17 4.021065e+01
8   18 -4.021065e+01
8   19 -2.645603e+00
8   20 2.645603e+00
8   21 -1.953833e+01
8   22 1.953833e+01
8   23 -1.902019e+01
8   24 1.902019e+01
8   25 -1.182867e+01
8   26 1.182867e+01
8   27 -4.804377e+00
8   28 4.804377e+00
8   29 -4.711505e-01
8   30 4.711505e-01
8   31 1.266091e+00
8   32 -1.266091e+00
8   33 1.424911e+00
8   34 -1.424911e+00
8   35 9.635885e-01
8   36 -9.635885e-01
8   37 4.535824e-01
8   38 -4.535824e-01
8   39 1.135234e-01
8   40 -1.135234e-01
8   41 -4.354537e-02
8   42 4.354537e-02
8   43 -8.074313e-02
8   44 8.074313e-02
8   45 -6.389702e-02
8   46 6.389702e-02
8   47 -3.535111e-02
8   48 3.535111e-02
8   49 -1.381236e-02
8   50 1.381236e-02
8   51 -3.016509e-03
8   52 3.016509e-03
8   53 9.852320e+00
8   54 -9.852320e+00
8   55 -6.381914e-01
8   56 6.381914e-01
8   57 -7.409686e+00
8   58 7.409686e+00
8   59 -6.381437e+00
8   60 6.381437e+00
8   61 -2.269192e+00
8   62 2.269192e+00
8   63 1.025678e+00
8   64 -1.025678e+00
8   65 2.318747e+00
8   66 -2.318747e+00
8   67 2.108243e+00
8   68 -2.108243e+00
8   69 1.297510e+00
8   70 -1.297510e+00
8   71 5.262687e-01
8   72 -5.262687e-01
8   73 4.667812e-02
8   74 -4.667812e-02
8   75 -1.489959e-01
8   76 1.489959e-01
8   77 -1.681020e-01
8   78 1.681020e-01
8   79 -1.154926e-01
8   80 1.154926e-01
8   81 -5.585033e-02
8   82 5.585033e-02
8   83 -1.510712e-02
8   84 1.510712e-02
8   85 4.366293e-03
8   86 -4.366293e-03
8   87 9.456107e-03
8   88 -9.456107e-03
8   89 7.775246e-03
8   90 -7.775246e-03
8   91 4.399808e-03
8   92 -4.399808e-03
8   93 1.674377e-03
8   94 -1.674377e-03
8   95 1.542079e-04
8   96 -1.542079e-04
8   97 -4.121631e-04
8   98 4.121631e-04
8   99 -4.508440e-04
8   100 4.508440e-04
8   101 -2.833463e-04
8   102 2.833463e-04
8   103 -7.082084e-05
8   104 7.082084e-05
9   5 3.559149e+01
9   6 -3.559149e+01
9   7 2.066036e+02
9   8 -2.066036e+02
9   9 4.350849e+02
9   10 -4.350849e+02
9   11 1.266891e+02
9   12 -1.266891e+02
9   13 -1.021070e+02
9   14 1.021070e+02
9   15 -1.500956e+02
9   16 1.500956e+02
9   17 -9.789912e+01
9   18 9.789912e+01
9   19 -3.080848e+01
9   20 3.080848e+01
9   21 1.129931e+01
9   22 -1.129931e+01
9   23 2.486751e+01
9   24 -2.486751e+01
9   25 2.124639e+01
9   26 -2.124639e+01
9   27 1.214749e+01
9   28 -1.214749e+01
9   29 4.333455e+00
9   30 -4.333455e+00
9   31 -1.076931e-01
9   32 1.076931e-01
9   33 -1.674666e+00
9   34 1.674666e+00
9   35 -1.628212e+00
9   36 1.628212e+00
9   37 -1.023860e+00
9   38 1.023860e+00
9   39 -4.438424e-01
9   40 4.438424e-01
9   41 -8.384049e-02
9   42 8.384049e-02
9   43 6.911543e-02
9   44 -6.911543e-02
9   45 9.560295e-02
9   46 -9.560295e-02
9   47 6.956460e-02
9   48 -6.956460e-02
9   49 3.535111e-02
9   50 -3.535111e-02
9   51 1.110561e-02
9   52 -1.110561e-02
9   53 -9.406306e+00
9   54 9.406306e+00
9   55 -2.058280e+00
9   56 2.058280e+00
9   57 4.758468e+00
9   58 -4.758468e+00
9   59 8.491220e+00
9   60 -8.491220e+00
9   61 5.729410e+00
9   62 -5.729410e+00
9   63 1.076497e+00
9   64 -1.076497e+00
9   65 -2.052252e+00
9   66 2.052252e+00
9   67 -2.940508e+00
9   68 2.940508e+00
9   69 -2.367413e+00
9   70 2.367413e+00
9   71 -1.334435e+00
9   72 1.334435e+00
9   73 -4.701238e-01
9   74 4.701238e-01
9   75 2.298740e-02
9   76 -2.298740e-02
9   77 1.989514e-01
9   78 -1.989514e-01
9   79 1.935885e-01
9   80 -1.935885e-01
9   81 1.235396e-01
9   82 -1.235396e-01
9   83 5.509821e-02
9   84 -5.509821e-02
9   85 1.165479e-02
9   86 -1.165479e-02
9   87 -7.484141e-03
9   88 7.484141e-03
9   89 -1.133979e-02
9   90 1.133979e-02
9   91 -8.570159e-03
9   92 8.570159e-03
9   93 -4.549028e-03
9   94 4.549028e-03
9   95 -1.559592e-03
9   96 1.559592e-03
9   97 2.768514e-06
9   98 -2.768514e-06
9   99 5.267302e-04
9   100 -5.267302e-04
9   101 5.230018e-04
9   102 -5.230018e-04
9   103 3.534987e-04
9   104 -3.534987e-04
10   5 -3.559149e+01
10   6 3.559149e+01
10   7 -2.066036e+02
10   8 2.066036e+02
10   9 -4.350849e+02
10   10 4.350849e+02
10   11 -1.266891e+02
10   12 1.266891e+02
10   13 1.021070e+02
10   14 -1.021070e+02
10   15 1.500956e+02
10   16 -1.500956e+02
10   17 9.789912e+01
10   18 -9.789912e+01
10   19 3.080848e+01
10   20 -3.080848e+01
10   21 -1.129931e+01
10   22 1.129931e+01
10   23 -2.486751e+01
10   24 2.486751e+01
10   25 -2.124639e+01
10   26 2.124639e+01
10   27 -1.214749e+01
10   28 1.214749e+01
10   29 -4.333455e+00
10   30 4.333455e+00
10   31 1.076931e-01
10   32 -1.076931e-01
10   33 1.674666e+00
10   34 -1.674666e+00
10   35 1.628212e+00
10   36 -1.628212e+00
10   37 1.023860e+00
10   38 -1.023860e+00
10   39 4.438424e-01
10   40 -4.438424e-01
10   41 8.384049e-02
10   42 -8.384049e-02
10   43 -6.911543e-02
10   44 6.911543e-02
10   45 -9.560295e-02
10   46 9.560295e-02
10   47 -6.956460e-02
10   48 6.956460e-02
10   49 -3.535111e-02
10   50 3.535111e-02
10   51 -1.110561e-02
10   52 1.110561e-02
10   53 9.406306e+00
10   54 -9.406306e+00
10   55 2.058280e+00
10   56 -2.058280e+00
10   57 -4.758468e+00
10   58 4.758468e+00
10   59 -8.491220e+00
10   60 8.491220e+00
10   61 -5.729410e+00
10   62 5.729410e+00
10   63 -1.076497e+00
10   64 1.076497e+00
10   65 2.052252e+00
10   66 -2.052252e+00
10   67 2.940508e+00
10   68 -2.940508e+00
10   69 2.367413e+00
10   70 -2.367413e+00
10   71 1.334435e+00
10   72 -1.334435e+00
10   73 4.701238e-01
10   74 -4.701238e-01
10   75 -2.298740e-02
10   76 2.298740e-02
10   77 -1.989514e-01
10   78 1.989514e-01
10   79 -1.935885e-01
10   80 1.935885e-01
10   81 -1.235396e-01
10   82 1.235396e-01
10   83 -5.509821e-02
10   84 5.509821e-02
10   85 -1.165479e-02
10   86 1.165479e-02
10   87 7.484141e-03
10   88 -7.484141e-03
10   89 1.133979e-02
10   90 -1.133979e-02
10   91 8.570159e-03
10   92 -8.570159e-03
10   93 4.549028e-03
10   94 -4.549028e-03
10   95 1.559592e-03
10   96 -1.559592e-03
10   97 -2.768514e-06
10   98 2.768514e-06
10   99 -5.267302e-04
10   100 5.267302e-04
10   101 -5.230018e-04
10   102 5.230018e-04
10   103 -3.534987e-04
10   104 3.534987e-04
11   5 -6.378224e+01
11   6 6.378224e+01
11   7 -5.475773e+01
11   8 5.475773e+01
11   9 1.266891e+02
11   10 -1.266891e+02
11   11 3.834276e+02
11   12 -3.834276e+02
11   13 1.030579e+02
11   14 -1.030579e+02
11   15 -1.068610e+02
11   16 1.068610e+02
11   17 -1.459819e+02
11   18 1.459819e+02
11   19 -9.184326e+01
11   20 9.184326e+01
11   21 -2.610890e+01
11   22 2.610890e+01
11   23 1.388814e+01
11   24 -1.388814e+01
11   25 2.580685e+01
11   26 -2.580685e+01
11   27 2.127947e+01
11   28 -2.127947e+01
11   29 1.185558e+01
11   30 -1.185558e+01
11   31 4.033829e+00
11   32 -4.033829e+00
11   33 -3.031707e-01
11   34 3.031707e-01
11   35 -1.765093e+00
11   36 1.765093e+00
11   37 -1.650928e+00
11   38 1.650928e+00
11   39 -1.015712e+00
11   40 1.015712e+00
11   41 -4.282596e-01
11   42 4.282596e-01
11   43 -7.148414e-02
11   44 7.148414e-02
11   45 7.527711e-02
11   46 -7.527711e-02
11   47 9.560295e-02
11   48 -9.560295e-02
11   49 6.389702e-02
11   50 -6.389702e-02
11   51 2.497114e-02
11   52 -2.497114e-02
11   53 -6.405267e+00
11   54 6.405267e+00
11   55 -3.483365e+00
11   56 3.483365e+00
11   57 3.906217e-01
11   58 -3.906217e-01
11   59 5.081983e+00
11   60 -5.081983e+00
11   61 7.882242e+00
11   62 -7.882242e+00
11   63 4.959035e+00
11   64 -4.959035e+00
11   65 4.974704e-01
11   66 -4.974704e-01
11   67 -2.368967e+00
11   68 2.368967e+00
11   69 -3.056316e+00
11   70 3.056316e+00
11   71 -2.372711e+00
11   72 2.372711e+00
11   73 -1.299375e+00
11   74 1.299375e+00
11   75 -4.333483e-01
11   76 4.333483e-01
11   77 4.745613e-02
11   78 -4.745613e-02
11   79 2.106195e-01
11   80 -2.106195e-01
11   81 1.968132e-01
11   82 -1.968132e-01
11   83 1.227935e-01
11   84 -1.227935e-01
11   85 5.329922e-02
11   86 -5.329922e-02
11   87 1.015272e-02
11   88 -1.015272e-02
11   89 -8.350181e-03
11   90 8.350181e-03
11   91 -1.169144e-02
11   92 1.169144e-02
11   93 -8.640012e-03
11   94 8.640012e-03
11   95 -4.521535e-03
11   96 4.521535e-03
11   97 -1.526729e-03
11   98 1.526729e-03
11   99 4.100175e-05
11   100 -4.100175e-05
11   101 6.549342e-04
11   102 -6.549342e-04
11   103 8.961196e-04
11   104 -8.961196e-04
12   5 6.378224e+01
12   6 -6.378224e+01
12   7 5.475773e+01
12   8 -5.475773e+01
12   9 -1.266891e+02
12   10 1.266891e+02
12   11 -3.834276e+02
12   12 3.834276e+02
12   13 -1.030579e+02
12   14 1.030579e+02
12   15 1.068610e+02
12   16 -1.068610e+02
12   17 1.459819e+02
12   18 -1.459819e+02
12   19 9.184326e+01
12   20 -9.184326e+01
12   21 2.610890e+01
12   22 -2.610890e+01
12   23 -1.388814e+01
12   24 1.388814e+01
12   25 -2.580685e+01
12   26 2.580685e+01
12   27 -2.127947e+01
12   28 2.127947e+01
12   29 -1.185558e+01
12   30 1.185558e+01
12   31 -4.033829e+00
12   32 4.033829e+00
12   33 3.031707e-01
12   34 -3.031707e-01
12   35 1.765093e+00
12   36 -1.765093e+00
12   37 1.650928e+00
12   38 -1.650928e+00
12   39 1.015712e+00
12   40 -1.015712e+00
12   41 4.282596e-01
12   42 -4.282596e-01
12   43 7.148414e-02
12   44 -7.148414e-02
12   45 -7.527711e-02
12   46 7.527711e-02
12   47 -9.560295e-02
12   48 9.560295e-02
12   49 -6.389702e-02
12   50 6.389702e-02
12   51 -2.497114e-02
12   52 2.497114e-02
12   53 6.405267e+00
12   54 -6.405267e+00
12   55 3.483365e+00
12   56 -3.483365e+00
12   57 -3.906217e-01
12   58 3.906217e-01
12   59 -5.081983e+00
12   60 5.081983e+00
12   61 -7.882242e+00
12   62 7.882242e+00
12   63 -4.959035e+00
12   64 4.959035e+00
12   65 -4.974704e-01
12   66 4.974704e-01
12   67 2.368967e+00
12   68 -2.368967e+00
12   69 3.056316e+00
12   70 -3.056316e+00
12   71 2.372711e+00
12   72 -2.372711e+00
12   73 1.299375e+00
12   74 -1.299375e+00
12   75 4.333483e-01
12   76 -4.333483e-01
12   77 -4.745613e-02
12   78 4.745613e-02
12   79 -2.106195e-01
12   80 2.106195e-01
12   81 -1.968132e-01
12   82 1.968132e-01
12   83 -1.227935e-01
12   84 1.227935e-01
12   85 -5.329922e-02
12   86 5.329922e-02
12   87 -1.015272e-02
12   88 1.015272e-02
12   89 8.350181e-03
12   90 -8.350181e-03
12   91 1.169144e-02
12   92 -1.169144e-02
12   93 8.640012e-03
12   94 -8.640012e-03
12   95 4.521535e-03
12   96 -4.521535e-03
12   97 1.526729e-03
12   98 -1.526729e-03
12   99 -4.100175e-05
12   100 4.100175e-05
12   101 -6.549342e-04
12   102 6.549342e-04
12   103 -8.961196e-04
12   104 8.961196e-04
13   5 -6.921206e+01
13   6 6.921206e+01
13   7 -1.341051e+02
13   8 1.341051e+02
13   9 -1.021070e+02
13   10 1.021070e+02
13   11 1.030579e+02
13   12 -1.030579e+02
13   13 3.758350e+02
13   14 -3.758350e+02
13   15 1.034581e+02
13   16 -1.034581e+02
13   17 -1.039250e+02
13   18 1.039250e+02
13   19 -1.432216e+02
13   20 1.432216e+02
13   21 -9.010588e+01
13   22 9.010588e+01
13   23 -2.531947e+01
13   24 2.531947e+01
13   25 1.408735e+01
13   26 -1.408735e+01
13   27 2.574217e+01
13   28 -2.574217e+01
13   29 2.115168e+01
13   30 -2.115168e+01
13   31 1.175288e+01
13   32 -1.175288e+01
13   33 3.976086e+00
13   34 -3.976086e+00
13   35 -3.255062e-01
13   36 3.255062e-01
13   37 -1.767690e+00
13   38 1.767690e+00
13   39 -1.645825e+00
13   40 1.645825e+00
13   41 -1.009623e+00
13   42 1.009623e+00
13   43 -4.242907e-01
13   44 4.242907e-01
13   45 -7.148414e-02
13   46 7.148414e-02
13   47 6.911543e-02
13   48 -6.911543e-02
13   49 8.074313e-02
13   50 -8.074313e-02
13   51 3.999898e-02
13   52 -3.999898e-02
13   53 -3.080053e+00
13   54 3.080053e+00
13   55 -3.287607e+00
13   56 3.287607e+00
13   57 -2.462024e+00
13   58 2.462024e+00
13   59 3.653605e-01
13   60 -3.653605e-01
13   61 4.716908e+00
13   62 -4.716908e+00
13   63 7.530099e+00
13   64 -7.530099e+00
13   65 4.733158e+00
13   66 -4.733158e+00
13   67 3.918859e-01
13   68 -3.918859e-01
13   69 -2.398087e+00
13   70 2.398087e+00
13   71 -3.050174e+00
13   72 3.050174e+00
13   73 -2.357240e+00
13   74 2.357240e+00
13   75 -1.286360e+00
13   76 1.286360e+00
13   77 -4.257634e-01
13   78 4.257634e-01
13   79 5.057704e-02
13   80 -5.057704e-02
13   81 2.111839e-01
13   82 -2.111839e-01
13   83 1.963542e-01
13   84 -1.963542e-01
13   85 1.221730e-01
13   86 -1.221730e-01
13   87 5.285060e-02
13   88 -5.285060e-02
13   89 9.914749e-03
13   90 -9.914749e-03
13   91 -8.453683e-03
13   92 8.453683e-03
13   93 -1.175136e-02
13   94 1.175136e-02
13   95 -8.715598e-03
13   96 8.715598e-03
13   97 -4.612786e-03
13   98 4.612786e-03
13   99 -1.541668e-03
13   100 1.541668e-03
13   101 3.241886e-04
13   102 -3.241886e-04
13   103 1.592976e-03
13   104 -1.592976e-03
14   5 6.921206e+01
14   6 -6.921206e+01
14   7 1.341051e+02
14   8 -1.341051e+02
14   9 1.021070e+02
14   10 -1.021070e+02
14   11 -1.030579e+02
14   12 1.030579e+02
14   13 -3.758350e+02
14   14 3.758350e+02
14   15 -1.034581e+02
14   16 1.034581e+02
14   17 1.039250e+02
14   18 -1.039250e+02
14   19 1.432216e+02
14   20 -1.432216e+02
14   21 9.010588e+01
14   22 -9.010588e+01
14   23 2.531947e+01
14   24 -2.531947e+01
14   25 -1.408735e+01
14   26 1.408735e+01
14   27 -2.574217e+01
14   28 2.574217e+01
14   29 -2.115168e+01
14   30 2.115168e+01
14   31 -1.175288e+01
14   32 1.175288e+01
14   33 -3.976086e+00
14   34 3.976086e+00
14   35 3.255062e-01
14   36 -3.255062e-01
14   37 1.767690e+00
14   38 -1.767690e+00
14   39 1.645825e+00
14   40 -1.645825e+00
14   41 1.009623e+00
14   42 -1.009623e+00
14   43 4.242907e-01
14   44 -4.242907e-01
14   45 7.148414e-02
14   46 -7.148414e-02
14   47 -6.911543e-02
14   48 6.911543e-02
14   49 -8.074313e-02
14   50 8.074313e-02
14   51 -3.999898e-02
14   52 3.999898e-02
14   53 3.080053e+00
14   54 -3.080053e+00
14   55 3.287607e+00
14   56 -3.287607e+00
14   57 2.462024e+00
14   58 -2.462024e+00
14   59 -3.653605e-01
14   60 3.653605e-01
14   61 -4.716908e+00
14   62 4.716908e+00
14   63 -7.530099e+00
14   64 7.530099e+00
14   65 -4.733158e+00
14   66 4.733158e+00
14   67 -3.918859e-01
14   68 3.918859e-01
14   69 2.398087e+00
14   70 -2.398087e+00
14   71 3.050174e+00
14   72 -3.050174e+00
14   73 2.357240e+00
14   74 -2.357240e+00
14   75 1.286360e+00
14   76 -1.286360e+00
14   77 4.257634e-01
14   78 -4.257634e-01
14   79 -5.057704e-02
14   80 5.057704e-02
14   81 -2.111839e-01
14   82 2.111839e-01
14   83 -1.963542e-01
14   84 1.963542e-01
14   85 -1.221730e-01
14   86 1.221730e-01
14   87 -5.285060e-02
14   88 5.285060e-02
14   89 -9.914749e-03
14   90 9.914749e-03
14   91 8.453683e-03
14   92 -8.453683e-03
14   93 1.175136e-02
14   94 -1.175136e-02
14   95 8.715598e-03
14   96 -8.715598e-03
14   97 4.612786e-03
14   98 -4.612786e-03
14   99 1.541668e-03
14   100 -1.541668e-03
14   101 -3.241886e-04
14   102 3.241886e-04
14   103 -1.592976e-03
14   104 1.592976e-03
15   5 -3.790739e+01
15   6 3.790739e+01
15   7 -1.007276e+02
15   8 1.007276e+02
15   9 -1.500956e+02
15   10 1.500956e+02
15   11 -1.068610e+02
15   12 1.068610e+02
15   13 1.034581e+02
15   14 -1.034581e+02
15   15 3.774582e+02
15   16 -3.774582e+02
15   17 1.046804e+02
15   18 -1.046804e+02
15   19 -1.033757e+02
15   20 1.033757e+02
15   21 -1.431192e+02
15   22 1.431192e+02
15   23 -9.018362e+01
15   24 9.018362e+01
15   25 -2.541750e+01
15   26 2.541750e+01
15   27 1.402649e+01
15   28 -1.402649e+01
15   29 2.571986e+01
15   30 -2.571986e+01
15   31 2.115158e+01
15   32 -2.115158e+01
15   33 1.176030e+01
15   34 -1.176030e+01
15   35 3.983229e+00
15   36 -3.983229e+00
15   37 -3.208263e-01
15   38 3.208263e-01
15   39 -1.764972e+00
15   40 1.764972e+00
15   41 -1.644266e+00
15   42 1.644266e+00
15   43 -1.009623e+00
15   44 1.009623e+00
15   45 -4.282596e-01
15   46 4.282596e-01
15   47 -8.384049e-02
15   48 8.384049e-02
15   49 4.354537e-02
15   50 -4.354537e-02
15   51 4.141670e-02
15   52 -4.141670e-02
15   53 -7.094309e-01
15   54 7.094309e-01
15   55 -2.208343e+00
15   56 2.208343e+00
15   57 -3.141408e+00
15   58 3.141408e+00
15   59 -2.570900e+00
15   60 2.570900e+00
15   61 2.401011e-01
15   62 -2.401011e-01
15   63 4.646229e+00
15   64 -4.646229e+00
15   65 7.508026e+00
15   66 -7.508026e+00
15   67 4.735461e+00
15   68 -4.735461e+00
15   69 4.003206e-01
15   70 -4.003206e-01
15   71 -2.391719e+00
15   72 2.391719e+00
15   73 -3.047402e+00
15   74 3.047402e+00
15   75 -2.356904e+00
15   76 2.356904e+00
15   77 -1.286996e+00
15   78 1.286996e+00
15   79 -4.264626e-01
15   80 4.264626e-01
15   81 5.014727e-02
15   82 -5.014727e-02
15   83 2.110251e-01
15   84 -2.110251e-01
15   85 1.963555e-01
15   86 -1.963555e-01
15   87 1.222278e-01
15   88 -1.222278e-01
15   89 5.288913e-02
15   90 -5.288913e-02
15   91 9.896401e-03
15   92 -9.896401e-03
15   93 -8.552190e-03
15   94 8.552190e-03
15   95 -1.193002e-02
15   96 1.193002e-02
15   97 -8.915175e-03
15   98 8.915175e-03
15   99 -4.648831e-03
15   100 4.648831e-03
15   101 -1.032494e-03
15   102 1.032494e-03
15   103 1.965611e-03
15   104 -1.965611e-03
16   5 3.790739e+01
16   6 -3.790739e+01
16   7 1.007276e+02
16   8 -1.007276e+02
16   9 1.500956e+02
16   10 -1.500956e+02
16   11 1.068610e+02
16   12 -1.068610e+02
16   13 -1.034581e+02
16   14 1.034581e+02
16   15 -3.774582e+02
16   16 3.774582e+02
16   17 -1.046804e+02
16   18 1.046804e+02
16   19 1.033757e+02
16   20 -1.033757e+02
16   21 1.431192e+02
16   22 -1.431192e+02
16   23 9.018362e+01
